丰台,同馨家园 ,2室1厅,73.84平米,东 西,精装,无,中,16,2012,青塔,0,366,49567,21
丰台,西罗园南里 ,2室1厅,57平米,南 北,精装,无,中,6,1993,西罗园,1,335,58772,41
丰台,世纪金色嘉园 ,1室1厅,65.98平米,东 北,精装,有,中,28,2003,北京南站,0,438,66384,23
丰台,金泰城丽湾 ,3室2厅,139.76平米,东南 北,精装,有,中,27,2008,菜户营,0,1250,89440,8
丰台,卢沟桥南里 ,3室1厅,68.85平米,南 北,简装,无,高,6,1987,卢沟桥,0,300,43573,8
丰台,彩虹城二区 ,2室1厅,91.23平米,南,精装,有,低,13,2004,赵公口,1,580,63576,14
丰台,蒲黄榆五巷 ,2室1厅,49.57平米,南,精装,无,高,6,1970,蒲黄榆,1,290,58504,90
丰台,正阳小区 ,2室1厅,66.78平米,南 北,简装,无,高,6,1998,北大地,1,448,67086,9
丰台,万源东里 ,2室1厅,54.1平米,南 北,简装,无,顶,5,1980,旧宫,1,275,50832,9
丰台,华芳园 ,3室1厅,96.55平米,西北,精装,有,低,24,1999,成寿寺,1,458,47437,72
丰台,芳群园一区 ,2室1厅,59.99平米,东南,精装,有,高,25,1990,方庄,1,399,66512,47
丰台,南苑北里一区 ,2室1厅,76.89平米,南 北,精装,无,顶,6,2000,和义,1,325,42269,35
丰台,万年花城二期 ,1室1厅,51.71平米,西,精装,有,中,27,2006,玉泉营,1,365,70586,9
丰台,南庭新苑北区 ,2室1厅,58.72平米,南,精装,有,中,16,2012,新宫,1,330,56199,54
丰台,建欣苑四里 ,2室1厅,66.5平米,南 北,简装,无,中,6,1998,大红门,1,368,55339,20
丰台,草桥欣园三区 ,2室1厅,74.12平米,南 北,精装,无,高,6,1998,草桥,1,458,61792,144
丰台,前泥洼小区 ,2室1厅,64.12平米,西南,精装,无,顶,12,1999,丽泽,1,373,58173,75
丰台,芳星园三区 ,2室1厅,63.47平米,东南,简装,有,低,25,1995,方庄,1,415,65386,42
丰台,设计师广场 ,1室0厅,48.05平米,东北,简装,有,高,23,2008,科技园区,1,249,51822,11
丰台,益明园 ,1室0厅,44.48平米,南,精装,有,低,15,2004,马家堡,1,330,74191,7
